incident_id,date,time,county,latitude,longitude,num_vehicles,occupants,primary_cause,secondary_cause,severity,injuries,fatalities,road_condition,driver_age,driver_gender,intox_alcohol,intox_drugs,intox_any,vehicle1_make,vehicle1_model,vehicle1_year,vehicle2_make,vehicle2_model,vehicle2_year
AK536998,04/17/2024,04:48:12,Anchorage,70.368031,-167.322577,2,5,speeding,wildlife,3,0,0,icy,42,Male,0,0,0,Ford,F-150,2003,Chevrolet,Silverado,2014
AK263096,11/23/2023,16:35:41,Yukon-Koyukuk,65.78127,-155.467316,2,3,speeding,fatigue,3,2,0,normal,48,Female,0,0,0,Ram,1500,2016,Ford,F-150,2015
AK880408,06/24/2024,12:45:55,Kenai Peninsula,58.012536,-160.828253,2,6,other,NA,1,1,0,normal,37,Female,0,0,0,Ram,1500,2015,Chevrolet,Silverado,2009
AK089547,10/31/2024,11:28:07,Kenai Peninsula,55.599286,-139.166479,2,2,speeding,NA,3,2,0,normal,27,Female,0,0,0,Volkswagen,Jetta,2015,Chevrolet,Silverado,2006
AK692173,07/17/2024,06:20:01,Aleutians East,69.929785999999993,-155.993056,2,3,failure_to_yield,wildlife,2,2,0,normal,55,Male,0,0,0,Jeep,Grand Cherokee,2003,Subaru,Outback,2010
AK527793,10/30/2022,04:14:03,Southeast Fairbanks,62.468904,-132.268475,2,5,failure_to_yield,NA,1,1,0,normal,45,Male,0,0,0,Hyundai,Tucson,2018,Ram,1500,2013
AK322507,03/24/2024,02:44:33,Matanuska-Susitna,61.878513,-168.069772,2,4,speeding,weather,3,4,0,normal,53,Male,1,0,1,GMC,Sierra,2006,Subaru,Outback,2019
AK972436,09/17/2022,06:07:08,Prince of Wales-Hyder,55.976788,-142.235604,1,3,failure_to_yield,fatigue,1,1,0,normal,30,Female,0,1,1,Honda,CR-V,2009,NA,NA,NA
AK340284,08/16/2024,04:14:20,Matanuska-Susitna,64.992945,-132.520565,2,3,impaired,NA,2,0,0,wet,39,Male,0,0,0,GMC,Sierra,2010,Kia,Sportage,2015
AK305223,09/20/2024,02:25:13,Kodiak Island,58.983751,-144.550304,2,2,distracted,NA,1,0,0,normal,44,Male,0,0,0,Subaru,Outback,2009,Toyota,RAV4,2016
AK228447,10/28/2022,21:25:03,Anchorage,61.469031,-150.661112,2,6,wildlife,road_defect,2,0,0,icy,22,Male,0,0,0,Subaru,Outback,2012,Nissan,Rogue,2021
AK364953,12/04/2022,12:28:10,Fairbanks North Star,55.44305,-164.563124,2,4,distracted,NA,1,0,0,icy,19,Male,0,0,0,Kia,Sportage,2014,GMC,Sierra,2016
AK513056,01/11/2025,12:51:36,Anchorage,68.018622,-165.501267,2,6,road_defect,NA,1,1,0,normal,41,Female,0,0,0,Ram,1500,2014,Dodge,Charger,2016
AK023471,04/28/2025,01:58:34,Haines,55.119094,-167.09867,2,8,distracted,NA,3,2,0,wet,40,Male,0,0,0,Subaru,Outback,2017,Hyundai,Tucson,2019
AK088360,09/15/2025,15:33:43,Bethel,56.054167,-130.421872,2,4,failure_to_yield,NA,1,1,0,normal,28,Female,0,0,0,GMC,Sierra,2008,Dodge,Charger,2007
AK507827,07/06/2025,14:04:45,Kenai Peninsula,62.075007,-145.87787,2,7,weather,failure_to_yield,3,3,0,normal,41,Male,0,0,0,GMC,Sierra,2016,Mazda,CX-5,2009
AK843362,05/05/2022,10:29:20,Kenai Peninsula,55.810156,-160.034078,2,8,speeding,impaired,3,4,1,normal,40,Female,0,0,0,Honda,CR-V,2013,Subaru,Outback,2019
AK970640,12/15/2022,08:04:41,Haines,66.51133,-157.914139,1,1,impaired,NA,2,0,0,normal,67,Male,0,0,0,Jeep,Grand Cherokee,2017,NA,NA,NA
AK595011,03/01/2025,18:54:03,Anchorage,58.96994,-140.444756,2,6,speeding,fatigue,3,1,0,normal,41,Male,0,0,0,Honda,CR-V,2013,Subaru,Outback,2012
AK362560,10/17/2022,05:53:22,Juneau,66.772109,-166.985345,2,3,speeding,NA,3,1,0,icy,33,Female,0,0,0,Honda,CR-V,2005,Hyundai,Tucson,2017
AK434224,05/10/2024,20:32:58,Nome,67.694286,-142.27228,2,2,speeding,NA,2,0,0,normal,69,Female,0,0,0,Jeep,Grand Cherokee,2007,Jeep,Grand Cherokee,2013
AK527375,12/30/2023,08:17:04,North Slope,67.617034,-154.361856,2,5,failure_to_yield,NA,3,1,0,icy,37,Male,0,0,0,Kia,Sportage,2012,Ram,1500,2012
AK016298,05/30/2025,15:30:33,Juneau,61.629544,-133.492605,1,1,other,NA,1,1,0,icy,22,Male,0,0,0,Jeep,Grand Cherokee,2003,NA,NA,NA
AK737554,04/27/2023,22:37:36,Yukon-Koyukuk,68.899281,-152.858281,2,5,failure_to_yield,NA,1,1,0,icy,43,Male,0,0,0,Ram,1500,2003,Ford,F-150,2014
AK459083,02/13/2024,23:53:46,Juneau,66.175931,-168.911885,2,5,impaired,NA,3,1,0,normal,34,Male,0,0,0,Nissan,Rogue,2023,Ram,1500,2019
AK730116,08/14/2025,01:21:23,Matanuska-Susitna,59.429387,-141.58726,2,7,failure_to_yield,road_defect,2,0,0,icy,29,Female,0,0,0,Honda,CR-V,2015,Jeep,Grand Cherokee,2013
AK005195,01/03/2022,02:40:23,Anchorage,63.658526,-144.825069,2,3,failure_to_yield,wildlife,2,1,0,icy,47,Male,0,0,0,Ram,1500,2012,Ram,1500,2020
AK883754,06/04/2023,21:08:57,Nome,69.318741,-143.262915,2,4,speeding,weather,2,2,0,normal,24,Female,0,0,0,Mazda,CX-5,2013,Dodge,Charger,2006
AK931542,09/22/2022,10:50:38,Juneau,59.673712,-142.376004,2,3,failure_to_yield,weather,1,0,0,icy,20,Female,0,0,0,Toyota,RAV4,2009,GMC,Sierra,2006
AK714985,12/30/2023,16:15:44,Anchorage,67.312718,-157.37991,2,3,distracted,distracted,2,0,0,icy,51,Female,0,0,0,Mazda,CX-5,2010,Nissan,Rogue,2024
AK651551,04/29/2025,19:49:43,Bethel,62.174902,-133.728485,2,7,impaired,failure_to_yield,3,2,0,normal,50,Male,0,0,0,Mazda,CX-5,2017,Chevrolet,Silverado,2004
AK135855,10/14/2025,05:34:30,Southeast Fairbanks,59.543033,-134.699899,2,3,speeding,wildlife,1,0,0,normal,44,Female,0,0,0,Nissan,Rogue,2019,Toyota,RAV4,2013
AK922638,03/16/2023,15:27:27,Matanuska-Susitna,58.509643,-148.137125,2,3,speeding,road_defect,2,0,0,normal,45,Male,0,0,0,Mazda,CX-5,2002,Kia,Sportage,2008
AK560734,08/02/2023,17:40:40,Anchorage,64.290922,-165.159639,2,4,distracted,failure_to_yield,1,0,0,normal,18,Male,0,0,0,Ram,1500,2016,GMC,Sierra,2009
AK521952,11/12/2022,22:30:57,Anchorage,64.76829,-164.90825,2,4,distracted,NA,1,0,0,icy,39,Female,0,0,0,Jeep,Grand Cherokee,2014,Toyota,RAV4,1999
AK369848,04/23/2025,21:57:10,Fairbanks North Star,58.467012,-143.649704,2,3,weather,NA,2,0,0,normal,45,Female,0,0,0,Nissan,Rogue,2011,Dodge,Charger,2011
AK719868,06/28/2022,22:19:46,Kenai Peninsula,56.811879,-166.888324,2,5,other,NA,3,5,0,normal,28,Female,1,0,1,Subaru,Outback,2025,Mazda,CX-5,2012
AK438310,08/27/2024,05:53:52,Kenai Peninsula,58.112186,-145.701021,2,4,distracted,failure_to_yield,1,0,0,normal,42,Female,0,0,0,Toyota,RAV4,2018,GMC,Sierra,2012
AK485723,07/30/2025,22:55:21,Matanuska-Susitna,57.319147,-139.812247,2,3,fatigue,road_defect,3,1,1,icy,29,Male,0,0,0,Volkswagen,Jetta,2005,Kia,Sportage,2012
AK473280,12/29/2022,16:45:14,Anchorage,55.40566,-150.780362,1,1,failure_to_yield,NA,2,1,0,wet,34,Male,0,0,0,Subaru,Outback,2023,NA,NA,NA
AK928793,01/24/2023,11:05:07,Fairbanks North Star,56.020548,-141.097107,2,8,failure_to_yield,NA,1,1,0,normal,24,Male,0,0,0,Toyota,RAV4,2016,Ford,F-150,2019
AK936166,08/18/2022,09:19:00,Petersburg,71.013412,-161.759599,2,8,impaired,distracted,1,0,0,normal,34,Male,0,0,0,Subaru,Outback,2009,Chevrolet,Silverado,2014
AK411638,04/11/2024,05:08:32,Anchorage,69.663732,-139.952538,2,8,distracted,NA,1,1,0,normal,35,Male,0,0,0,Subaru,Outback,2008,Ram,1500,2014
AK221989,11/17/2022,19:18:09,Kenai Peninsula,55.000289,-134.381324,2,4,impaired,NA,3,3,0,normal,42,Male,0,0,0,Ford,F-150,2009,Hyundai,Tucson,2012
AK935963,08/10/2023,15:21:33,Kenai Peninsula,67.322234,-145.581432,1,1,wildlife,NA,2,1,0,normal,44,Male,0,0,0,Mazda,CX-5,2008,NA,NA,NA
AK444937,03/04/2024,08:40:28,Fairbanks North Star,66.370419,-154.322484,1,1,other,NA,1,1,0,normal,16,Female,0,0,0,Dodge,Charger,2021,NA,NA,NA
AK305969,03/08/2024,11:47:18,Kenai Peninsula,67.076607,-144.348674,2,3,fatigue,NA,1,0,0,normal,44,Male,0,0,0,GMC,Sierra,2009,GMC,Sierra,2021
AK292920,01/30/2024,22:22:48,Bethel,58.462959,-130.619267,2,4,speeding,impaired,3,4,0,icy,45,Female,0,0,0,Chevrolet,Silverado,2010,Volkswagen,Jetta,2011
AK268529,11/19/2025,10:18:16,Kenai Peninsula,59.678542,-144.954149,1,1,fatigue,speeding,1,0,0,icy,28,Female,0,0,0,Jeep,Grand Cherokee,2007,NA,NA,NA
AK073230,10/17/2023,13:30:49,Fairbanks North Star,63.404634,-137.027978,1,2,speeding,impaired,2,0,0,icy,48,Female,0,0,0,Ford,F-150,2006,NA,NA,NA
AK819249,02/18/2022,12:58:08,Kenai Peninsula,59.719785,-149.319306,2,2,failure_to_yield,NA,1,0,0,normal,59,Female,0,0,0,Mazda,CX-5,2013,Nissan,Rogue,2009
AK412224,08/28/2025,07:17:28,Matanuska-Susitna,62.868383,-146.857413,2,4,other,NA,1,0,0,normal,35,Female,0,0,0,Jeep,Grand Cherokee,2023,Ram,1500,2018
AK535931,01/10/2023,00:41:22,Anchorage,54.818953,-143.284572,2,7,speeding,NA,1,0,0,normal,16,Male,0,0,0,Nissan,Rogue,2003,Toyota,RAV4,2016
AK036141,03/30/2023,05:43:22,Anchorage,62.422227,-156.487948,1,3,speeding,impaired,2,1,0,normal,66,Male,0,0,0,Mazda,CX-5,2009,NA,NA,NA
AK939217,01/02/2024,14:16:20,Anchorage,56.223366,-157.551606,2,3,speeding,NA,1,0,0,normal,43,Female,0,0,0,Toyota,RAV4,2013,Hyundai,Tucson,2004
AK401443,12/14/2023,00:16:48,Matanuska-Susitna,58.777124,-155.006137,2,3,fatigue,NA,3,2,0,normal,52,Female,0,0,0,Ram,1500,2022,Hyundai,Tucson,2023
AK920820,10/16/2025,05:16:00,Fairbanks North Star,59.343525,-148.72787,2,5,failure_to_yield,road_defect,2,0,0,icy,61,Male,0,0,0,Dodge,Charger,2014,Volkswagen,Jetta,2012
AK555025,09/15/2024,12:08:32,Anchorage,55.10395,-168.957411,2,4,road_defect,NA,2,1,0,normal,33,Female,0,0,0,Honda,CR-V,2022,Honda,CR-V,2011
AK158448,06/13/2022,09:07:49,Fairbanks North Star,65.800365,-134.942522,2,4,other,NA,1,1,0,normal,28,Female,0,0,0,Ram,1500,2012,Subaru,Outback,2018
AK197661,07/02/2023,09:58:44,Sitka,70.677464,-156.31208,1,3,failure_to_yield,road_defect,2,0,0,normal,23,Male,0,0,0,Jeep,Grand Cherokee,2019,NA,NA,NA
AK675552,06/13/2024,15:32:34,Kodiak Island,59.000428,-142.553974,2,4,wildlife,NA,1,0,0,icy,37,Female,0,0,0,Honda,CR-V,2022,Dodge,Charger,2022
AK584023,03/19/2023,02:46:03,Anchorage,69.941724,-132.360323,2,4,failure_to_yield,NA,1,0,0,normal,46,Female,0,0,0,Mazda,CX-5,2007,Subaru,Outback,2009
AK302297,07/25/2025,01:14:53,Fairbanks North Star,64.912976,-145.234014,1,1,weather,NA,1,0,0,icy,39,Male,0,0,0,Kia,Sportage,2002,NA,NA,NA
AK352378,05/07/2024,07:52:40,Kenai Peninsula,65.863412,-162.350225,2,5,weather,wildlife,2,1,0,normal,18,Female,0,0,0,GMC,Sierra,2017,Chevrolet,Silverado,2018
AK883795,08/11/2022,01:38:13,Matanuska-Susitna,55.655307,-136.708013,2,7,speeding,failure_to_yield,1,0,0,normal,16,Male,0,0,0,Nissan,Rogue,1999,Volkswagen,Jetta,2009
AK793793,11/01/2025,21:58:44,Anchorage,55.576317,-130.389826,1,1,speeding,NA,2,1,0,normal,39,Female,0,0,0,Toyota,RAV4,2012,NA,NA,NA
AK841925,08/04/2022,16:46:24,Valdez-Cordova,55.454012,-169.148255,2,3,impaired,NA,1,0,0,normal,43,Male,0,0,0,Ford,F-150,2011,Hyundai,Tucson,2018
AK279854,01/10/2023,17:40:37,Bethel,56.178069,-151.431285,2,6,impaired,NA,3,0,0,normal,16,Female,0,0,0,Toyota,RAV4,2008,Kia,Sportage,2010
AK836185,07/15/2022,04:44:44,Fairbanks North Star,67.556063,-152.16679,2,3,speeding,NA,2,3,0,normal,41,Male,0,0,0,Chevrolet,Silverado,2013,Volkswagen,Jetta,2024
AK993337,06/12/2023,13:08:49,Sitka,61.595728,-154.229619,1,2,failure_to_yield,NA,2,1,0,normal,42,Male,0,0,0,Chevrolet,Silverado,1999,NA,NA,NA
AK371145,12/09/2024,20:54:59,Anchorage,69.218074,-139.915358,2,5,other,NA,2,2,0,wet,30,Female,0,0,0,Kia,Sportage,2012,Mazda,CX-5,2014
AK465460,09/17/2022,12:57:45,Anchorage,70.082569,-160.3901,2,3,wildlife,NA,1,0,0,normal,54,Male,0,0,0,Volkswagen,Jetta,2020,Dodge,Charger,2014
AK006582,10/03/2022,16:53:18,Southeast Fairbanks,69.707822,-131.790864,2,6,road_defect,distracted,1,0,0,normal,41,Male,0,0,0,Subaru,Outback,2008,Honda,CR-V,2018
AK230742,01/08/2024,17:23:10,Kenai Peninsula,56.71848,-169.562898,2,3,distracted,failure_to_yield,1,0,0,normal,42,Male,0,0,0,Honda,CR-V,2007,Subaru,Outback,2007
AK910447,09/10/2023,06:06:29,Kenai Peninsula,62.599169,-162.218533,2,2,distracted,fatigue,1,0,0,icy,43,Male,0,0,0,Dodge,Charger,2007,Kia,Sportage,2013
AK340330,07/31/2025,20:47:07,Southeast Fairbanks,71.007529,-145.304463,2,5,other,road_defect,1,0,0,normal,29,Female,0,0,0,Toyota,RAV4,2002,Dodge,Charger,2017
AK285357,07/24/2025,04:03:23,Matanuska-Susitna,68.699961,-162.202256,1,2,impaired,speeding,3,1,0,normal,27,Male,0,0,0,Ford,F-150,2020,NA,NA,NA
AK698984,11/28/2023,04:02:11,Aleutians West,65.63765,-169.079176,2,3,wildlife,failure_to_yield,1,0,0,normal,41,Female,0,0,0,Kia,Sportage,2007,Ram,1500,2017
AK198442,04/27/2023,04:01:20,Kenai Peninsula,56.008146000000004,-130.216575,1,3,failure_to_yield,weather,1,0,0,normal,39,Male,0,0,0,Dodge,Charger,2001,NA,NA,NA
AK570690,10/24/2025,05:03:43,Ketchikan Gateway,59.315153,-133.853072,2,4,failure_to_yield,NA,1,0,0,wet,31,Male,0,0,0,Toyota,RAV4,2004,Chevrolet,Silverado,2006
AK718828,11/16/2022,10:26:29,Matanuska-Susitna,62.105272,-144.597125,1,1,other,NA,2,0,0,normal,45,Female,0,0,0,Ram,1500,2022,NA,NA,NA
AK570208,12/09/2025,22:39:38,Juneau,64.653091,-154.091031,2,2,speeding,NA,3,1,1,icy,16,Male,0,0,0,Nissan,Rogue,2014,Jeep,Grand Cherokee,2009
AK545544,09/21/2025,14:47:52,Anchorage,69.854683,-133.940976,2,4,distracted,NA,1,0,0,normal,59,Male,0,0,0,GMC,Sierra,2018,Ford,F-150,2010
AK698365,09/23/2022,21:24:40,Southeast Fairbanks,61.199537,-144.967598,1,2,speeding,NA,2,1,0,wet,57,Female,0,0,0,Chevrolet,Silverado,2022,NA,NA,NA
AK521033,07/14/2025,23:56:51,Fairbanks North Star,67.857217,-167.910551,2,3,failure_to_yield,NA,2,3,0,normal,20,Male,0,0,0,Toyota,RAV4,2020,Ford,F-150,2013
AK858403,11/28/2023,01:03:02,Matanuska-Susitna,65.451291,-149.198729,2,4,speeding,weather,2,0,0,normal,37,Male,0,0,0,Mazda,CX-5,2016,Kia,Sportage,2009
AK114541,05/16/2024,11:22:17,Anchorage,66.672253,-142.821636,1,3,speeding,weather,3,1,1,normal,59,Female,0,0,0,Hyundai,Tucson,2017,NA,NA,NA
AK326134,06/28/2024,13:14:14,Kenai Peninsula,55.849895,-131.787833,1,1,other,road_defect,3,1,0,icy,36,Male,0,0,0,Toyota,RAV4,2017,NA,NA,NA
AK509913,11/08/2024,02:03:40,Matanuska-Susitna,60.9803,-135.67916,1,2,weather,NA,3,2,0,wet,37,Male,0,0,0,Chevrolet,Silverado,2017,NA,NA,NA
AK333755,03/13/2023,16:10:02,Anchorage,66.214415,-152.040464,2,3,speeding,NA,3,0,0,icy,34,Male,0,0,0,Chevrolet,Silverado,2023,Volkswagen,Jetta,2011
AK884947,12/23/2024,14:45:28,Bethel,66.112702,-145.585896,2,3,impaired,NA,2,3,0,normal,52,Male,0,0,0,Chevrolet,Silverado,2014,Mazda,CX-5,2012
AK452366,07/01/2022,12:17:18,Kenai Peninsula,69.579563,-147.243023,2,3,road_defect,road_defect,1,1,0,normal,43,Male,0,0,0,Volkswagen,Jetta,2019,Ford,F-150,2012
AK917761,05/25/2024,20:28:19,Fairbanks North Star,67.200132,-144.826643,1,1,distracted,fatigue,1,0,0,normal,24,Female,0,0,0,Subaru,Outback,2009,NA,NA,NA
AK388850,01/03/2024,03:54:25,Wrangell,55.425417,-151.250674,2,3,impaired,fatigue,3,2,0,normal,16,Female,0,0,0,Ford,F-150,2007,Mazda,CX-5,2012
AK382697,08/18/2024,20:08:17,Bethel,59.625428,-155.268778,2,5,wildlife,distracted,1,0,0,wet,28,Male,0,0,0,Toyota,RAV4,2011,Toyota,RAV4,2006
AK949332,05/18/2024,02:26:27,Anchorage,59.504036,-162.762884,2,5,weather,wildlife,2,0,0,normal,24,Male,0,0,0,Nissan,Rogue,2009,Nissan,Rogue,2022
AK545578,08/23/2024,20:57:11,Kenai Peninsula,63.664001,-144.116927,2,4,wildlife,distracted,3,0,0,normal,29,Female,0,0,0,Subaru,Outback,2006,Chevrolet,Silverado,2008
AK289855,09/05/2024,03:39:26,Kenai Peninsula,54.531247,-166.715653,2,8,impaired,NA,2,0,0,icy,32,Male,0,0,0,Mazda,CX-5,2006,Kia,Sportage,2009
AK523309,08/14/2024,07:27:43,Valdez-Cordova,65.793432,-155.566346,1,1,distracted,wildlife,2,0,0,wet,28,Female,0,0,0,Dodge,Charger,2010,NA,NA,NA
AK049931,10/21/2024,01:12:38,Fairbanks North Star,55.99587,-166.825002,1,1,speeding,weather,2,0,0,wet,63,Male,0,0,0,Ford,F-150,2020,NA,NA,NA
AK261244,07/10/2025,00:42:50,Wrangell,69.136698,-134.036635,2,2,weather,NA,3,2,0,wet,20,Female,0,0,0,GMC,Sierra,2010,Kia,Sportage,2012
AK036920,11/22/2023,15:21:10,Juneau,62.059296,-140.649666,1,2,speeding,NA,2,0,0,icy,65,Male,0,0,0,Chevrolet,Silverado,2004,NA,NA,NA
AK110934,09/15/2025,00:23:43,Matanuska-Susitna,56.426024,-152.97138,1,2,other,NA,1,0,0,normal,52,Female,0,0,0,Hyundai,Tucson,2017,NA,NA,NA
AK469986,10/24/2023,20:56:58,Nome,57.766575,-150.475572,1,1,speeding,impaired,1,0,0,normal,40,Male,0,0,0,GMC,Sierra,2008,NA,NA,NA
AK848448,07/05/2022,18:14:25,Valdez-Cordova,64.079255,-133.239718,2,6,impaired,NA,2,2,0,normal,46,Male,0,0,0,GMC,Sierra,2004,Hyundai,Tucson,2018
AK612380,02/09/2022,09:05:07,Anchorage,56.866557,-165.653333,2,6,wildlife,failure_to_yield,2,1,0,icy,56,Female,0,0,0,Toyota,RAV4,2014,Jeep,Grand Cherokee,2010
AK512759,03/19/2022,03:47:01,Matanuska-Susitna,65.770885,-147.842228,2,3,weather,impaired,2,0,0,icy,40,Male,0,0,0,Dodge,Charger,1998,Ram,1500,2009
AK311366,06/24/2023,19:34:21,North Slope,61.061459,-135.449569,2,2,road_defect,NA,2,1,0,icy,42,Male,0,0,0,Ford,F-150,2012,Mazda,CX-5,2010
AK625708,02/02/2022,23:18:14,Bethel,68.848344,-154.895713,1,3,distracted,wildlife,1,0,0,normal,35,Male,0,0,0,Subaru,Outback,2006,NA,NA,NA
AK196017,07/28/2023,03:52:33,Anchorage,59.24908,-167.00641,1,1,impaired,failure_to_yield,2,1,0,icy,29,Male,0,0,0,Dodge,Charger,2010,NA,NA,NA
AK797556,09/03/2025,23:37:37,Anchorage,61.894867,-169.588362,2,7,failure_to_yield,NA,2,0,0,normal,19,Male,0,0,0,Dodge,Charger,2008,Toyota,RAV4,2014
AK513659,10/27/2024,09:01:45,Matanuska-Susitna,70.269134,-142.878331,2,3,road_defect,wildlife,2,1,0,normal,16,Female,0,0,0,Hyundai,Tucson,2016,Subaru,Outback,2014
AK435404,05/14/2023,23:28:06,Anchorage,63.847096,-157.00902,2,4,speeding,NA,3,4,0,normal,57,Female,0,0,0,Dodge,Charger,2015,Subaru,Outback,2009
AK020305,01/28/2022,17:13:03,Valdez-Cordova,59.672171,-143.452975,2,7,impaired,NA,2,0,0,normal,28,Female,0,0,0,Ford,F-150,2015,Toyota,RAV4,2018
AK402721,07/01/2024,01:41:42,Sitka,57.522416,-149.797876,2,5,speeding,NA,3,2,0,normal,46,Female,1,0,1,Volkswagen,Jetta,2025,Toyota,RAV4,2014
AK652956,11/19/2025,20:05:52,Southeast Fairbanks,70.960622,-157.840664,2,3,road_defect,weather,1,0,0,normal,32,Female,0,0,0,Nissan,Rogue,2018,Subaru,Outback,2013
AK045492,06/22/2024,23:01:43,Fairbanks North Star,63.479943,-157.850912,1,1,other,NA,1,1,0,wet,38,Male,0,0,0,Ram,1500,2011,NA,NA,NA
AK322322,06/24/2024,03:24:15,Sitka,61.21142,-146.290987,2,3,speeding,NA,2,2,0,normal,38,Female,0,0,0,Hyundai,Tucson,2011,Subaru,Outback,2007
AK830468,08/21/2025,03:21:32,Fairbanks North Star,69.137079,-147.22584,2,3,speeding,wildlife,1,0,0,normal,47,Male,0,0,0,Nissan,Rogue,2009,Subaru,Outback,2007
AK432237,07/29/2023,16:51:55,Anchorage,61.643871,-131.906686,2,7,weather,NA,1,0,0,wet,22,Male,0,0,0,Jeep,Grand Cherokee,2004,GMC,Sierra,2014
AK767254,08/14/2022,12:16:15,Anchorage,56.715298,-158.437828,2,5,road_defect,weather,1,0,0,normal,41,Male,0,0,0,Hyundai,Tucson,2014,Toyota,RAV4,2015
AK420117,08/28/2022,11:50:09,Matanuska-Susitna,57.714821,-140.542287,1,3,distracted,speeding,1,0,0,normal,42,Female,0,0,0,Volkswagen,Jetta,2014,NA,NA,NA
AK413764,05/29/2025,11:21:53,Anchorage,58.427486,-133.775636,2,7,wildlife,NA,3,2,0,normal,40,Male,0,0,0,Volkswagen,Jetta,2013,Ram,1500,2019
AK483275,04/17/2023,09:10:42,Anchorage,57.384689,-144.019391,2,2,wildlife,weather,2,1,0,icy,45,Female,0,0,0,GMC,Sierra,2015,Dodge,Charger,2007
AK560860,10/13/2023,15:23:43,Valdez-Cordova,56.657207,-133.536653,2,4,distracted,NA,2,0,0,normal,21,Female,0,0,0,Ram,1500,2015,Jeep,Grand Cherokee,2005
AK357148,11/12/2024,16:32:26,Anchorage,61.938989,-139.865758,1,2,distracted,distracted,1,0,0,wet,65,Male,0,0,0,Kia,Sportage,2011,NA,NA,NA
AK711189,05/24/2024,11:38:30,Nome,56.650323,-144.896898,2,3,distracted,NA,1,0,0,normal,16,Male,0,0,0,Jeep,Grand Cherokee,2001,Chevrolet,Silverado,2023
AK119264,01/26/2025,19:36:34,Anchorage,55.778752,-143.343178,1,4,impaired,NA,1,0,0,normal,34,Female,0,0,0,Ram,1500,2014,NA,NA,NA
AK727197,06/21/2022,04:48:18,Aleutians West,58.166959,-134.047927,1,3,failure_to_yield,NA,1,0,0,icy,25,Male,0,0,0,Hyundai,Tucson,2008,NA,NA,NA
AK879738,07/24/2023,05:29:03,Petersburg,56.723882,-155.66983,2,7,distracted,NA,2,2,0,normal,34,Female,0,0,0,Ram,1500,2022,Subaru,Outback,2007
AK480719,11/20/2025,12:02:57,Matanuska-Susitna,67.025169,-156.876092,2,7,speeding,NA,1,1,0,icy,63,Male,0,0,0,Subaru,Outback,2016,Dodge,Charger,2013
AK003143,12/07/2024,02:03:48,Bethel,56.822234,-152.311458,2,5,weather,road_defect,3,3,0,icy,51,Male,0,0,0,Dodge,Charger,2019,GMC,Sierra,2013
AK674591,05/28/2025,03:57:47,Fairbanks North Star,69.125168,-139.880667,2,2,speeding,fatigue,1,0,0,normal,20,Female,0,0,0,Subaru,Outback,2017,Kia,Sportage,2008
AK846329,06/20/2023,12:51:03,Kodiak Island,59.175107,-156.653642,2,6,fatigue,distracted,3,0,1,icy,33,Male,0,0,0,Nissan,Rogue,2013,Ford,F-150,2018
AK598664,03/24/2023,20:52:16,Anchorage,59.49683,-134.504396,2,5,distracted,speeding,2,1,0,normal,51,Male,0,0,0,Jeep,Grand Cherokee,2014,Volkswagen,Jetta,2006
AK110206,04/03/2024,07:17:12,Bethel,56.306983,-154.192184,2,2,road_defect,distracted,1,0,0,normal,39,Male,0,0,0,Toyota,RAV4,2008,Hyundai,Tucson,2012
AK125044,06/18/2022,06:57:03,Kodiak Island,66.604715,-153.227815,1,2,road_defect,NA,1,0,0,normal,40,Female,0,0,0,Ram,1500,2016,NA,NA,NA
AK880827,01/19/2024,14:14:22,Anchorage,64.69415,-137.709246,2,3,speeding,NA,3,3,0,normal,54,Male,0,0,0,Chevrolet,Silverado,2016,Honda,CR-V,2015
AK338816,10/15/2024,03:18:52,Anchorage,68.43179,-138.583869,2,6,fatigue,NA,1,0,0,normal,36,Male,0,0,0,Kia,Sportage,2003,Chevrolet,Silverado,2017
AK400994,06/03/2022,18:26:22,Fairbanks North Star,60.888542,-137.308608,2,7,speeding,road_defect,3,4,0,wet,35,Male,0,0,0,Honda,CR-V,2020,Ford,F-150,2009
AK381645,02/22/2024,16:54:41,Sitka,58.859963,-160.51651,1,1,distracted,failure_to_yield,2,0,0,icy,19,Male,0,0,0,Jeep,Grand Cherokee,2021,NA,NA,NA
AK614597,09/12/2024,19:14:47,Bethel,61.198516,-154.429806,2,3,wildlife,NA,2,0,0,icy,39,Female,0,0,0,Hyundai,Tucson,2006,Ford,F-150,2009
AK916969,12/13/2023,01:16:30,Haines,55.216119,-130.809806,2,3,failure_to_yield,distracted,1,1,0,normal,35,Male,0,0,0,Ram,1500,2019,Hyundai,Tucson,2012
AK455192,08/27/2025,12:37:23,Bethel,59.418377,-150.298534,2,4,speeding,NA,2,0,0,normal,37,Male,0,0,0,Kia,Sportage,2015,Honda,CR-V,2014
AK564100,07/22/2022,16:05:45,Anchorage,68.973212,-166.466998,2,4,other,NA,2,1,0,normal,59,Female,0,0,0,Chevrolet,Silverado,2012,Hyundai,Tucson,2005
AK694467,01/20/2023,22:33:50,Ketchikan Gateway,61.146606,-150.360986,2,6,failure_to_yield,speeding,1,0,0,normal,40,Female,0,0,0,Kia,Sportage,2009,Nissan,Rogue,2018
AK176979,10/21/2022,19:30:42,Matanuska-Susitna,54.640859,-146.537616,1,1,road_defect,failure_to_yield,1,1,0,wet,37,Male,0,0,0,GMC,Sierra,2001,NA,NA,NA
